shipment_id,product_id,supplier_id,origin_location_id,destination_location_id,shipment_date,quantity,shipping_cost,planned_delivery_date,actual_delivery_date,is_on_time
356,38,3,4,6,2022-03-17,62,254.79,2022-03-20,2022-03-20,True
357,48,3,6,7,2022-03-17,138,203.24,2022-03-24,2022-03-24,True
358,10,4,1,4,2022-03-18,22,204.1,2022-03-23,2022-03-23,True
359,23,2,9,7,2022-03-18,69,90.77,2022-03-21,2022-03-21,True
360,36,1,1,10,2022-03-18,188,206.07,2022-03-23,2022-03-28,False
361,40,5,2,4,2022-03-18,122,352.8,2022-03-27,2022-03-27,True
362,41,2,5,9,2022-03-18,46,149.79,2022-03-24,2022-03-26,False
363,43,2,5,8,2022-03-18,87,397.8,2022-03-27,2022-03-27,True
364,50,1,3,2,2022-03-18,186,478.28,2022-03-26,2022-03-26,True
365,2,1,6,10,2022-03-19,195,372.52,2022-03-29,2022-03-31,False
366,12,2,7,1,2022-03-19,144,362.29,2022-03-22,2022-03-22,True
367,17,5,1,9,2022-03-19,71,289.35,2022-03-25,2022-03-25,True
368,9,4,2,7,2022-03-20,119,270.46,2022-03-26,2022-03-26,True
369,10,1,1,9,2022-03-20,64,289.34,2022-03-26,2022-03-31,False
370,20,2,1,5,2022-03-20,21,496.44,2022-03-23,2022-03-23,True
371,33,4,6,9,2022-03-20,23,70.52,2022-03-29,2022-03-29,True
372,38,3,8,7,2022-03-20,152,133.58,2022-03-26,2022-03-26,True
373,9,1,6,2,2022-03-21,23,302.07,2022-03-29,2022-03-29,True
374,13,1,10,2,2022-03-21,89,52.35,2022-03-28,2022-03-28,True
375,29,4,2,4,2022-03-21,129,304.64,2022-03-30,2022-03-30,True
376,4,4,1,4,2022-03-22,72,293.01,2022-03-30,2022-03-30,True
377,14,1,9,7,2022-03-22,159,355.25,2022-03-25,2022-03-25,True
378,31,4,6,9,2022-03-22,45,297.46,2022-03-31,2022-03-31,True
379,33,5,1,2,2022-03-22,114,125.53,2022-03-29,2022-03-29,True
380,39,4,4,3,2022-03-22,183,230.19,2022-04-01,2022-04-01,True
381,45,1,7,6,2022-03-22,129,376.08,2022-03-28,2022-03-28,True
382,34,3,6,9,2022-03-23,31,176.05,2022-03-26,2022-03-26,True
383,4,3,2,7,2022-03-24,102,213.71,2022-04-02,2022-04-02,True
384,6,5,9,6,2022-03-24,199,319.61,2022-03-30,2022-03-30,True
385,44,2,10,7,2022-03-24,92,320.53,2022-03-27,2022-03-27,True
386,1,5,4,9,2022-03-25,56,463.34,2022-03-28,2022-03-28,True
387,5,4,6,3,2022-03-25,124,381.09,2022-04-04,2022-04-04,True
388,10,1,8,7,2022-03-25,95,294.3,2022-04-02,2022-04-02,True
389,11,3,6,10,2022-03-25,152,363.76,2022-04-04,2022-04-04,True
390,13,2,1,5,2022-03-25,124,447.19,2022-04-01,2022-04-01,True
391,37,2,4,9,2022-03-25,198,199.65,2022-04-04,2022-04-04,True
392,47,5,1,10,2022-03-25,196,425.83,2022-04-01,2022-04-01,True
393,12,1,8,10,2022-03-26,180,366.04,2022-04-05,2022-04-06,False
394,14,3,2,6,2022-03-26,73,325.88,2022-04-02,2022-04-07,False
395,15,1,8,1,2022-03-26,34,134.9,2022-04-05,2022-04-05,True
396,39,4,8,1,2022-03-26,184,258.83,2022-04-01,2022-04-01,True
397,44,2,7,4,2022-03-26,60,431.45,2022-04-01,2022-04-01,True
398,12,5,9,1,2022-03-27,97,421.08,2022-04-02,2022-04-02,True
399,16,5,2,4,2022-03-27,21,386.63,2022-03-31,2022-03-31,True
400,19,5,6,8,2022-03-27,143,54.36,2022-04-05,2022-04-08,False
401,40,1,6,10,2022-03-27,38,339.86,2022-04-02,2022-04-02,True
402,7,2,2,3,2022-03-28,184,302.64,2022-04-06,2022-04-06,True
403,19,1,8,9,2022-03-28,107,376.76,2022-04-03,2022-04-05,False
404,32,3,7,4,2022-03-28,18,154.93,2022-04-05,2022-04-05,True
405,36,1,9,7,2022-03-28,124,192.26,2022-04-02,2022-04-02,True
406,2,5,10,8,2022-03-29,121,99.64,2022-04-07,2022-04-07,True
407,3,4,6,4,2022-03-29,106,431.95,2022-04-05,2022-04-05,True
408,33,2,10,1,2022-03-29,181,120.58,2022-04-05,2022-04-05,True
409,39,1,10,3,2022-03-29,21,411.36,2022-04-03,2022-04-08,False
410,8,1,2,6,2022-03-30,195,219.42,2022-04-02,2022-04-02,True
411,9,1,7,8,2022-03-30,165,409.74,2022-04-07,2022-04-11,False
412,24,4,8,10,2022-03-30,23,313.18,2022-04-05,2022-04-05,True
413,35,2,3,6,2022-03-30,109,269.79,2022-04-09,2022-04-09,True
414,36,3,9,8,2022-03-30,192,107.2,2022-04-07,2022-04-07,True
415,40,1,8,2,2022-03-30,94,327.29,2022-04-06,2022-04-06,True
416,43,1,4,8,2022-03-30,41,342.32,2022-04-02,2022-04-02,True
417,3,3,5,7,2022-03-31,151,134.93,2022-04-10,2022-04-10,True
418,23,1,1,5,2022-03-31,62,178.62,2022-04-05,2022-04-05,True
419,25,2,2,1,2022-03-31,117,79.5,2022-04-04,2022-04-04,True
420,42,2,6,3,2022-03-31,127,383.39,2022-04-05,2022-04-05,True
421,5,1,1,5,2022-04-01,68,240.37,2022-04-11,2022-04-11,True
422,12,2,1,4,2022-04-01,187,416.22,2022-04-10,2022-04-10,True
423,13,4,10,2,2022-04-01,141,67.28,2022-04-04,2022-04-04,True
424,16,5,8,2,2022-04-01,146,463.83,2022-04-11,2022-04-11,True
425,50,2,2,3,2022-04-01,93,365.37,2022-04-11,2022-04-11,True
426,22,2,8,3,2022-04-02,58,352.7,2022-04-11,2022-04-11,True
427,24,1,5,6,2022-04-02,72,219.71,2022-04-06,2022-04-06,True
428,28,1,8,10,2022-04-02,116,287.81,2022-04-07,2022-04-07,True
429,30,3,3,2,2022-04-02,49,294.09,2022-04-05,2022-04-05,True
430,36,2,7,2,2022-04-02,178,483.04,2022-04-11,2022-04-11,True
431,46,2,9,2,2022-04-02,132,215.03,2022-04-12,2022-04-12,True
432,48,1,5,8,2022-04-02,88,394.61,2022-04-10,2022-04-10,True
433,1,5,9,6,2022-04-03,65,145.11,2022-04-06,2022-04-06,True
434,8,3,1,8,2022-04-03,200,277.74,2022-04-13,2022-04-13,True
435,25,4,2,8,2022-04-03,198,246.18,2022-04-10,2022-04-10,True
436,28,2,6,5,2022-04-03,58,81.33,2022-04-08,2022-04-08,True
437,8,4,7,1,2022-04-04,11,325.21,2022-04-09,2022-04-09,True
438,18,2,9,8,2022-04-04,20,203.59,2022-04-08,2022-04-08,True
439,27,1,3,7,2022-04-04,18,487.25,2022-04-14,2022-04-14,True
440,29,1,10,2,2022-04-04,56,161.43,2022-04-11,2022-04-14,False
441,4,5,5,9,2022-04-05,117,81.3,2022-04-13,2022-04-14,False
442,9,4,3,1,2022-04-05,136,349.61,2022-04-09,2022-04-09,True
443,18,1,8,2,2022-04-05,117,165.99,2022-04-08,2022-04-08,True
444,23,1,8,4,2022-04-05,93,477.73,2022-04-08,2022-04-08,True
445,25,2,9,7,2022-04-05,150,421.87,2022-04-13,2022-04-13,True
446,26,2,1,7,2022-04-05,86,213.59,2022-04-09,2022-04-09,True
447,32,3,7,4,2022-04-05,123,447.33,2022-04-09,2022-04-09,True
448,2,5,8,1,2022-04-06,27,60.66,2022-04-10,2022-04-10,True
449,11,3,3,9,2022-04-06,135,134.64,2022-04-13,2022-04-13,True
450,16,1,8,6,2022-04-06,177,51.98,2022-04-15,2022-04-19,False
451,23,4,6,1,2022-04-06,149,169.85,2022-04-14,2022-04-14,True
452,29,1,9,2,2022-04-06,194,188.12,2022-04-09,2022-04-09,True
453,32,5,9,2,2022-04-06,91,199.36,2022-04-12,2022-04-12,True
454,49,4,10,2,2022-04-07,46,464.87,2022-04-14,2022-04-14,True
455,3,1,6,3,2022-04-08,183,263.29,2022-04-17,2022-04-17,True
456,5,2,4,6,2022-04-08,127,103.65,2022-04-18,2022-04-18,True
457,8,5,10,9,2022-04-08,178,366.53,2022-04-16,2022-04-16,True
458,10,3,10,6,2022-04-08,186,455.75,2022-04-11,2022-04-11,True
459,25,5,6,3,2022-04-08,115,414.17,2022-04-13,2022-04-13,True
460,38,3,5,7,2022-04-08,85,113.1,2022-04-17,2022-04-17,True
461,50,2,10,6,2022-04-08,40,479.63,2022-04-12,2022-04-12,True
462,10,5,10,2,2022-04-09,193,174.72,2022-04-16,2022-04-16,True
463,18,4,1,8,2022-04-09,70,254.3,2022-04-19,2022-04-19,True
464,21,3,10,8,2022-04-09,43,458.62,2022-04-17,2022-04-17,True
465,24,5,1,7,2022-04-09,60,209.03,2022-04-19,2022-04-19,True
466,40,3,6,4,2022-04-09,128,235.89,2022-04-17,2022-04-17,True
467,7,2,2,3,2022-04-10,90,208.77,2022-04-14,2022-04-14,True
468,21,3,7,10,2022-04-10,48,312.74,2022-04-18,2022-04-18,True
469,23,5,4,2,2022-04-10,124,490.93,2022-04-18,2022-04-18,True
470,25,1,10,7,2022-04-10,74,58.52,2022-04-16,2022-04-16,True
471,34,5,4,3,2022-04-10,110,497.04,2022-04-14,2022-04-14,True
472,15,1,3,2,2022-04-11,45,326.61,2022-04-16,2022-04-16,True
473,19,2,5,1,2022-04-11,88,476.83,2022-04-16,2022-04-16,True
474,32,5,9,5,2022-04-11,105,235.54,2022-04-14,2022-04-14,True
475,40,1,10,6,2022-04-11,68,243.7,2022-04-20,2022-04-20,True
476,43,2,4,5,2022-04-11,128,307.65,2022-04-16,2022-04-16,True
477,44,3,7,3,2022-04-11,42,376.01,2022-04-18,2022-04-18,True
478,45,3,9,6,2022-04-11,184,164.08,2022-04-17,2022-04-17,True
479,50,5,3,1,2022-04-11,65,61.84,2022-04-20,2022-04-20,True
480,4,1,2,5,2022-04-12,148,419.9,2022-04-17,2022-04-22,False
481,11,1,3,2,2022-04-12,109,139.71,2022-04-22,2022-04-22,True
482,13,2,5,6,2022-04-12,70,310.21,2022-04-16,2022-04-16,True
483,24,4,7,6,2022-04-12,26,449.26,2022-04-17,2022-04-17,True
484,25,1,7,9,2022-04-12,98,324.1,2022-04-16,2022-04-16,True
485,10,1,8,4,2022-04-13,84,300.03,2022-04-21,2022-04-21,True
486,31,4,2,9,2022-04-13,189,191.28,2022-04-23,2022-04-26,False
487,41,3,2,7,2022-04-13,149,237.81,2022-04-23,2022-04-23,True
488,45,5,4,10,2022-04-13,196,451.8,2022-04-21,2022-04-21,True
489,46,4,10,6,2022-04-13,176,413.77,2022-04-17,2022-04-17,True
490,9,1,9,6,2022-04-14,144,365.64,2022-04-19,2022-04-19,True
491,15,1,6,8,2022-04-14,42,461.26,2022-04-17,2022-04-17,True
492,20,3,9,10,2022-04-14,138,360.29,2022-04-21,2022-04-21,True
493,21,5,7,6,2022-04-14,58,237.1,2022-04-22,2022-04-22,True
494,26,1,9,8,2022-04-14,138,478.74,2022-04-19,2022-04-19,True
495,7,2,3,9,2022-04-15,142,97.47,2022-04-19,2022-04-19,True
496,11,4,6,3,2022-04-15,97,288.45,2022-04-24,2022-04-24,True
497,19,1,7,2,2022-04-15,69,81.55,2022-04-24,2022-04-28,False
498,31,4,8,2,2022-04-15,196,428.46,2022-04-24,2022-04-24,True
499,8,3,4,7,2022-04-16,125,375.43,2022-04-26,2022-04-26,True
500,11,1,2,10,2022-04-16,88,254.32,2022-04-21,2022-04-21,True
501,18,3,6,4,2022-04-16,122,175.57,2022-04-20,2022-04-20,True
502,19,2,6,5,2022-04-16,108,395.43,2022-04-22,2022-04-22,True
503,37,5,9,10,2022-04-16,195,253.19,2022-04-19,2022-04-19,True
504,6,5,7,3,2022-04-17,96,227.27,2022-04-23,2022-04-23,True
505,8,3,4,6,2022-04-17,79,286.65,2022-04-21,2022-04-21,True
506,15,1,7,3,2022-04-17,107,408.6,2022-04-22,2022-04-22,True
507,22,1,10,2,2022-04-17,102,120.36,2022-04-21,2022-04-21,True
508,25,1,8,9,2022-04-17,74,319.9,2022-04-27,2022-04-27,True
509,30,2,2,5,2022-04-17,167,259.55,2022-04-21,2022-04-21,True
510,32,2,6,2,2022-04-17,33,247.01,2022-04-25,2022-04-25,True
511,43,4,9,2,2022-04-17,166,471.86,2022-04-20,2022-04-20,True
512,46,5,6,3,2022-04-17,66,151.23,2022-04-26,2022-04-26,True
513,23,5,8,3,2022-04-18,84,140.93,2022-04-25,2022-04-25,True
514,24,4,5,3,2022-04-18,13,153.88,2022-04-27,2022-04-27,True
515,35,1,5,9,2022-04-18,41,218.83,2022-04-23,2022-04-23,True
516,36,2,7,2,2022-04-18,190,85.43,2022-04-21,2022-04-21,True
517,47,5,7,8,2022-04-18,169,157.01,2022-04-23,2022-04-23,True
518,7,2,2,4,2022-04-20,11,102.73,2022-04-24,2022-04-24,True
519,15,1,2,1,2022-04-20,19,215.06,2022-04-23,2022-04-23,True
520,13,1,6,10,2022-04-21,141,132.39,2022-04-24,2022-04-24,True
521,34,4,6,1,2022-04-21,107,338.07,2022-04-28,2022-04-28,True
522,38,3,5,2,2022-04-21,159,408.54,2022-04-24,2022-04-24,True
523,19,5,9,1,2022-04-22,157,120.02,2022-05-02,2022-05-02,True
524,25,2,7,9,2022-04-22,97,105.67,2022-05-02,2022-05-02,True
525,27,5,9,4,2022-04-22,143,148.94,2022-04-27,2022-04-27,True
526,38,3,1,4,2022-04-22,190,367.51,2022-05-01,2022-05-01,True
527,39,4,1,8,2022-04-22,159,108.65,2022-04-30,2022-04-30,True
528,42,2,9,10,2022-04-22,64,122.6,2022-04-25,2022-04-25,True
529,44,2,8,9,2022-04-22,172,437.79,2022-05-02,2022-05-02,True
530,48,3,5,9,2022-04-22,145,497.89,2022-04-25,2022-04-25,True
531,4,5,9,1,2022-04-23,56,419.41,2022-04-27,2022-04-27,True
532,15,1,4,7,2022-04-23,153,498.98,2022-05-02,2022-05-02,True
533,23,5,7,2,2022-04-23,12,286.94,2022-05-02,2022-05-02,True
534,27,4,10,9,2022-04-23,178,124.08,2022-04-28,2022-04-28,True
535,29,1,3,4,2022-04-23,168,386.05,2022-05-01,2022-05-01,True
536,33,4,7,5,2022-04-23,159,76.19,2022-04-27,2022-04-27,True
537,34,2,4,3,2022-04-23,181,332.83,2022-04-26,2022-04-26,True
538,5,1,4,9,2022-04-24,55,399.53,2022-04-28,2022-04-28,True
539,9,2,10,2,2022-04-24,84,349.41,2022-04-29,2022-04-29,True
540,24,5,4,1,2022-04-24,167,393.51,2022-05-02,2022-05-02,True
541,38,3,8,4,2022-04-24,93,450.88,2022-04-29,2022-04-29,True
542,40,5,4,6,2022-04-24,54,129.07,2022-05-02,2022-05-02,True
543,41,5,4,3,2022-04-24,167,416.51,2022-04-30,2022-04-30,True
544,50,1,9,4,2022-04-24,97,80.32,2022-05-01,2022-05-01,True
545,6,5,4,5,2022-04-25,78,126.98,2022-05-05,2022-05-05,True
546,28,1,10,3,2022-04-25,134,212.94,2022-04-28,2022-04-28,True
547,9,2,8,4,2022-04-26,160,381.57,2022-04-30,2022-04-30,True
548,25,1,7,4,2022-04-26,197,208.78,2022-05-06,2022-05-07,False
549,28,3,2,5,2022-04-26,79,471.1,2022-04-29,2022-04-29,True
550,30,5,2,8,2022-04-26,103,379.85,2022-05-05,2022-05-05,True
551,34,3,5,3,2022-04-26,83,250.09,2022-05-03,2022-05-03,True
552,42,1,3,4,2022-04-26,110,379.3,2022-04-29,2022-04-29,True
553,43,3,10,3,2022-04-26,105,263.01,2022-05-04,2022-05-04,True
554,47,2,3,5,2022-04-26,176,219.4,2022-04-29,2022-04-29,True
555,5,4,8,9,2022-04-27,159,365.28,2022-05-05,2022-05-05,True
556,14,2,9,2,2022-04-27,122,425.65,2022-05-05,2022-05-05,True
557,33,4,10,3,2022-04-27,91,333.72,2022-05-02,2022-05-02,True
558,39,2,9,3,2022-04-27,31,472.96,2022-05-02,2022-05-02,True
559,50,4,3,8,2022-04-27,173,414.7,2022-05-03,2022-05-03,True
560,3,5,9,5,2022-04-28,68,417.64,2022-05-01,2022-05-01,True
561,6,5,5,10,2022-04-28,138,367.23,2022-05-03,2022-05-03,True
562,7,2,2,5,2022-04-28,58,276.42,2022-05-07,2022-05-07,True
563,13,3,3,5,2022-04-28,33,155.19,2022-05-04,2022-05-04,True
564,43,1,7,6,2022-04-28,180,471.85,2022-05-01,2022-05-01,True
565,49,5,9,1,2022-04-28,78,237.7,2022-05-03,2022-05-03,True
566,17,2,4,2,2022-04-29,71,441.16,2022-05-09,2022-05-09,True
567,25,1,5,2,2022-04-29,85,352.85,2022-05-08,2022-05-12,False
568,28,2,10,6,2022-04-29,69,490.87,2022-05-08,2022-05-08,True
569,48,3,8,2,2022-04-29,124,287.46,2022-05-03,2022-05-03,True
570,49,1,2,4,2022-04-29,127,347.5,2022-05-09,2022-05-09,True
571,50,1,8,1,2022-04-29,135,268.04,2022-05-03,2022-05-03,True
572,16,2,9,8,2022-04-30,29,73.07,2022-05-05,2022-05-05,True
573,26,1,9,7,2022-04-30,48,495.08,2022-05-03,2022-05-03,True
574,27,1,9,2,2022-04-30,12,405.39,2022-05-10,2022-05-10,True
575,29,1,8,2,2022-04-30,122,383.93,2022-05-03,2022-05-03,True
576,33,3,9,4,2022-04-30,151,170.75,2022-05-05,2022-05-05,True
577,17,3,4,6,2022-05-01,153,233.54,2022-05-11,2022-05-11,True
578,26,5,5,10,2022-05-01,92,81.16,2022-05-07,2022-05-07,True
579,37,5,6,1,2022-05-01,102,187.64,2022-05-06,2022-05-06,True
580,15,1,3,7,2022-05-02,126,58.19,2022-05-09,2022-05-09,True
581,20,5,1,6,2022-05-02,176,76.9,2022-05-08,2022-05-08,True
582,22,2,9,10,2022-05-02,194,159.87,2022-05-11,2022-05-11,True
583,29,4,5,7,2022-05-02,194,357.35,2022-05-08,2022-05-08,True
584,32,1,2,6,2022-05-02,147,417.02,2022-05-06,2022-05-06,True
585,34,2,6,1,2022-05-02,150,479.08,2022-05-11,2022-05-11,True
586,39,2,1,6,2022-05-02,133,167.21,2022-05-08,2022-05-08,True
587,18,4,2,10,2022-05-03,115,245.94,2022-05-13,2022-05-13,True
588,23,5,10,4,2022-05-03,198,496.06,2022-05-12,2022-05-12,True
589,5,1,10,8,2022-05-04,171,277.15,2022-05-07,2022-05-07,True
590,7,2,7,10,2022-05-04,18,168.2,2022-05-13,2022-05-13,True
591,27,2,1,5,2022-05-04,145,79.57,2022-05-10,2022-05-10,True
592,31,4,10,9,2022-05-04,183,277.73,2022-05-11,2022-05-11,True
593,49,5,1,8,2022-05-04,158,311.51,2022-05-10,2022-05-10,True
594,20,1,1,8,2022-05-05,146,246.94,2022-05-12,2022-05-12,True
595,48,4,5,2,2022-05-05,198,141.89,2022-05-14,2022-05-19,False
596,49,4,2,4,2022-05-05,139,300.08,2022-05-15,2022-05-15,True
597,5,2,10,9,2022-05-06,178,371.61,2022-05-12,2022-05-12,True
598,8,5,6,4,2022-05-06,121,114.82,2022-05-10,2022-05-10,True
599,12,5,5,6,2022-05-06,35,440.21,2022-05-14,2022-05-14,True
600,15,1,4,2,2022-05-06,12,253.56,2022-05-13,2022-05-13,True
601,16,2,9,10,2022-05-06,46,395.01,2022-05-11,2022-05-11,True
602,49,5,5,10,2022-05-06,56,456.33,2022-05-13,2022-05-13,True
603,28,2,2,6,2022-05-07,87,493.66,2022-05-10,2022-05-15,False
604,40,2,1,8,2022-05-07,153,430.53,2022-05-16,2022-05-16,True
605,15,1,8,5,2022-05-08,68,437.41,2022-05-13,2022-05-13,True
606,1,2,1,6,2022-05-09,78,300.1,2022-05-16,2022-05-16,True
607,7,2,9,5,2022-05-09,100,287.35,2022-05-14,2022-05-14,True
608,34,5,6,4,2022-05-09,142,363.91,2022-05-13,2022-05-13,True
609,47,3,5,9,2022-05-09,46,336.58,2022-05-18,2022-05-18,True
610,48,4,7,4,2022-05-09,76,236.24,2022-05-13,2022-05-13,True
611,49,1,5,1,2022-05-09,13,309.6,2022-05-19,2022-05-19,True
612,13,3,8,10,2022-05-10,159,182.04,2022-05-14,2022-05-14,True
613,15,1,1,2,2022-05-10,83,409.31,2022-05-13,2022-05-13,True
614,21,3,7,10,2022-05-10,46,152.4,2022-05-13,2022-05-13,True
615,23,2,7,8,2022-05-10,143,338.43,2022-05-15,2022-05-15,True
616,25,1,4,7,2022-05-10,176,197.04,2022-05-14,2022-05-14,True
617,40,4,3,10,2022-05-10,112,304.95,2022-05-18,2022-05-18,True
618,45,3,2,6,2022-05-10,35,499.49,2022-05-13,2022-05-13,True
619,49,3,7,5,2022-05-10,176,81.22,2022-05-20,2022-05-20,True
620,4,4,8,9,2022-05-11,150,99.33,2022-05-21,2022-05-21,True
621,10,1,4,5,2022-05-11,73,494.3,2022-05-15,2022-05-15,True
622,12,2,10,3,2022-05-11,154,164.43,2022-05-18,2022-05-18,True
623,15,1,6,1,2022-05-11,117,154.71,2022-05-19,2022-05-19,True
624,16,4,3,8,2022-05-11,102,122.03,2022-05-14,2022-05-14,True
625,27,4,2,10,2022-05-11,161,494.26,2022-05-20,2022-05-20,True
626,42,3,2,7,2022-05-11,125,75.41,2022-05-15,2022-05-15,True
627,8,1,3,8,2022-05-12,55,114.72,2022-05-17,2022-05-17,True
628,10,4,7,6,2022-05-12,23,66.72,2022-05-19,2022-05-19,True
629,13,3,2,3,2022-05-12,76,290.86,2022-05-22,2022-05-22,True
630,17,4,8,2,2022-05-12,105,270.88,2022-05-20,2022-05-20,True
631,22,3,6,4,2022-05-12,31,205.32,2022-05-19,2022-05-19,True
632,27,4,9,10,2022-05-12,145,152.72,2022-05-16,2022-05-16,True
633,5,2,4,3,2022-05-13,147,238.28,2022-05-18,2022-05-18,True
634,22,2,7,4,2022-05-13,194,164.65,2022-05-18,2022-05-18,True
635,30,2,2,3,2022-05-13,199,401.8,2022-05-19,2022-05-19,True
636,41,3,1,4,2022-05-13,132,267.02,2022-05-21,2022-05-21,True
637,50,3,6,4,2022-05-13,186,389.64,2022-05-17,2022-05-17,True
638,28,4,1,4,2022-05-14,182,138.17,2022-05-20,2022-05-20,True
639,32,1,2,1,2022-05-14,133,494.24,2022-05-20,2022-05-20,True
640,9,4,7,6,2022-05-15,150,392.67,2022-05-22,2022-05-22,True
641,10,3,10,2,2022-05-15,32,478.44,2022-05-22,2022-05-22,True
642,26,5,1,5,2022-05-15,131,171.7,2022-05-24,2022-05-24,True
643,4,2,8,3,2022-05-16,133,316.3,2022-05-19,2022-05-19,True
644,30,1,2,4,2022-05-16,61,307.32,2022-05-20,2022-05-20,True
645,40,3,9,5,2022-05-16,85,182.04,2022-05-26,2022-05-26,True
646,1,5,8,6,2022-05-17,88,133.8,2022-05-21,2022-05-21,True
647,14,2,5,8,2022-05-17,75,180.09,2022-05-26,2022-05-26,True
648,34,2,2,10,2022-05-17,189,297.63,2022-05-22,2022-05-22,True
649,14,2,1,3,2022-05-18,101,456.26,2022-05-25,2022-05-25,True
650,23,4,6,8,2022-05-18,70,368.57,2022-05-24,2022-05-24,True
651,36,4,8,2,2022-05-18,53,474.73,2022-05-22,2022-05-22,True
652,45,2,9,10,2022-05-18,50,244.3,2022-05-26,2022-05-26,True
653,2,2,7,5,2022-05-19,189,418.19,2022-05-27,2022-05-27,True
654,10,2,7,6,2022-05-19,13,474.23,2022-05-24,2022-05-24,True
655,19,3,4,8,2022-05-19,52,111.82,2022-05-29,2022-05-29,True
656,39,1,1,6,2022-05-19,179,176.28,2022-05-27,2022-05-27,True
657,45,2,1,4,2022-05-19,58,81.57,2022-05-23,2022-05-23,True
658,49,5,8,10,2022-05-19,118,253.39,2022-05-26,2022-05-26,True
659,1,2,9,5,2022-05-20,163,252.89,2022-05-28,2022-05-28,True
660,2,3,10,4,2022-05-20,91,119.13,2022-05-24,2022-05-24,True
661,12,2,1,6,2022-05-20,147,417.52,2022-05-29,2022-05-29,True
662,17,4,8,3,2022-05-20,50,245.2,2022-05-23,2022-05-23,True
663,25,2,8,4,2022-05-20,175,322.44,2022-05-27,2022-05-27,True
664,34,5,7,5,2022-05-20,90,188.14,2022-05-29,2022-05-29,True
665,38,3,8,5,2022-05-20,194,242.91,2022-05-28,2022-05-28,True
666,26,4,3,8,2022-05-21,41,313.56,2022-05-31,2022-05-31,True
667,38,3,9,2,2022-05-21,43,104.47,2022-05-24,2022-05-24,True
668,43,5,10,4,2022-05-21,39,356.66,2022-05-27,2022-06-01,False
669,4,5,3,8,2022-05-22,56,319.42,2022-05-27,2022-05-27,True
670,7,2,3,4,2022-05-22,188,459.61,2022-05-29,2022-05-29,True
671,9,4,3,8,2022-05-22,110,236.3,2022-05-30,2022-06-03,False
672,28,4,5,4,2022-05-22,147,145.49,2022-05-25,2022-05-25,True
673,34,4,2,9,2022-05-22,29,84.15,2022-05-26,2022-05-30,False
674,37,4,4,2,2022-05-22,114,496.47,2022-05-25,2022-05-25,True
675,50,3,7,2,2022-05-22,164,279.96,2022-05-26,2022-05-26,True
676,10,5,6,1,2022-05-23,187,378.14,2022-05-30,2022-05-30,True
677,15,1,6,2,2022-05-23,42,114.47,2022-06-01,2022-06-01,True
678,32,4,9,3,2022-05-23,140,462.14,2022-05-30,2022-05-30,True
679,38,3,8,9,2022-05-23,113,229.13,2022-05-28,2022-05-28,True
680,11,1,8,6,2022-05-24,18,349.06,2022-06-01,2022-06-01,True
681,12,2,1,7,2022-05-24,14,288.35,2022-05-27,2022-05-27,True
682,19,4,1,5,2022-05-24,34,418.59,2022-05-29,2022-05-29,True
683,27,3,3,4,2022-05-24,74,255.08,2022-05-30,2022-05-30,True
684,33,5,2,4,2022-05-24,18,445.34,2022-06-03,2022-06-03,True
685,38,3,1,6,2022-05-24,198,142.52,2022-06-01,2022-06-01,True
686,5,1,4,10,2022-05-25,75,173.65,2022-05-29,2022-05-29,True
687,15,1,4,9,2022-05-25,116,269.57,2022-06-03,2022-06-03,True
688,32,5,4,7,2022-05-25,24,60.34,2022-06-02,2022-06-02,True
689,35,4,9,4,2022-05-25,199,200.42,2022-05-29,2022-05-29,True
690,40,4,3,7,2022-05-25,72,99.75,2022-05-31,2022-05-31,True
691,49,2,1,7,2022-05-25,55,81.7,2022-06-03,2022-06-03,True
692,6,5,1,5,2022-05-26,178,412.47,2022-06-01,2022-06-01,True
693,10,2,8,5,2022-05-26,93,73.29,2022-06-04,2022-06-04,True
694,11,2,4,2,2022-05-26,100,402.95,2022-06-03,2022-06-03,True
695,17,4,6,3,2022-05-26,158,314.78,2022-05-31,2022-05-31,True
696,18,4,4,3,2022-05-26,46,309.33,2022-05-30,2022-05-30,True
697,4,1,10,6,2022-05-27,157,407.65,2022-05-31,2022-05-31,True
698,12,2,5,4,2022-05-27,17,206.91,2022-06-05,2022-06-05,True
699,27,4,3,10,2022-05-27,95,130.81,2022-06-04,2022-06-04,True
700,32,4,10,4,2022-05-27,162,452.85,2022-06-02,2022-06-02,True
701,41,4,10,8,2022-05-27,42,124.92,2022-06-06,2022-06-06,True
702,6,5,2,8,2022-05-28,173,289.53,2022-05-31,2022-05-31,True
703,18,2,5,7,2022-05-28,125,322.83,2022-06-05,2022-06-05,True
704,40,2,10,2,2022-05-28,177,178.07,2022-06-06,2022-06-06,True
705,42,2,10,6,2022-05-28,14,345.07,2022-05-31,2022-05-31,True
706,44,4,6,2,2022-05-28,93,272.84,2022-06-07,2022-06-07,True
707,49,4,10,1,2022-05-28,57,210.87,2022-06-01,2022-06-01,True
708,5,4,1,9,2022-05-29,103,437.11,2022-06-01,2022-06-01,True
709,8,1,6,8,2022-05-29,77,260.61,2022-06-01,2022-06-01,True
710,32,4,3,7,2022-05-29,66,199.89,2022-06-04,2022-06-04,True
711,33,2,5,8,2022-05-29,42,397.46,2022-06-02,2022-06-02,True
712,39,4,5,3,2022-05-29,121,393.17,2022-06-02,2022-06-02,True
